CATEGORYID;ASSETID;ASSETDESC;P_MANUFACTURERID;P_MANUFACTURERID_DESC;DATEMANUFACTURE;NATIONALFACT;FIELDDESC;OWNER;OWNER_DESC;LOAI;LOAI_DESC;U_TT;U_TT_DESC;KIEU_DAPHQ;KIEU_DAPHQ_DESC;I_DM;I_DM_DESC;U_DM;U_DM_DESC;KIEU_CD;KIEU_CD_DESC;TG_CATNM;TG_CATNM_DESC;PHA;PHA_DESC;KIEU_MC;KIEU_MC_DESC;KNCDNMDM;KNCDNMDM_DESC;CT_DC;CT_DC_DESC
0110D00_MC;MC.6461;CT15THANGTAMMC131-20/12/16;HSX.00046;Alstom;2007;TB040.00006;Đức;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.99019;GL312F1;TBI_CT_MC_U_TT_01;110VAC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100028;3150;TBI_CT_MC_U_DM_02;145;TBI_CT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_01;31.5kA/1s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;MC.6462;CT15THANGTAMMC112-20/12/16;HSX.00046;Alstom;2016;TB040.00006;Đức;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.99019;GL312F1;TBI_CT_MC_U_TT_01;110VAC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100028;3150;TBI_CT_MC_U_DM_02;145;TBI_CT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_01;31.5kA/1s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;MC.6421;CT12PHUTAN-MC112-08/01/17;HSX.00046;Alstom;2016;TB040.00006;Đức;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.99019;GL312F1;TBI_CT_MC_U_TT_01;110VAC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100028;3150;TBI_CT_MC_U_DM_02;145;TBI_CT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_01;31.5kA/1s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;MC.6248;CT04THUDUCBAC-MC131-06/2016;HSX.00046;Alstom;2016;TB040.00006;Đức;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.99019;GL312F1;TBI_CT_MC_U_TT_01;110VAC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100028;3150;TBI_CT_MC_U_DM_02;145;TBI_CT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_01;31.5kA/1s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;MC.6249;CT04THUDUCBAC-MC132-06/2016;HSX.00046;Alstom;2016;TB040.00006;Đức;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.99019;GL312F1;TBI_CT_MC_U_TT_01;110VAC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100028;3150;TBI_CT_MC_U_DM_02;145;TBI_CT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_01;31.5kA/1s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;MC.7023;CT04BINHAN-MC131-10/2017;HSX.00046;Alstom;2015;TB040.00006;Đức;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.99019;GL312F1;TBI_CT_MC_U_TT_01;110VAC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100028;3150;TBI_CT_MC_U_DM_02;145;TBI_CT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_01;31.5kA/1s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;MC.6671;CT11CANTHO MC132_02/2017;HSX.00046;Alstom;2016;TB040.00006;Đức;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.99019;GL312F1;TBI_CT_MC_U_TT_01;110VAC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100028;3150;TBI_CT_MC_U_DM_02;145;TBI_CT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_01;31.5kA/1s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;MC.6678;CT16TRAVINH-MC131-26/02/2017;HSX.00046;Alstom;2016;TB040.00006;Đức;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.99019;GL312F1;TBI_CT_MC_U_TT_01;110VAC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100028;3150;TBI_CT_MC_U_DM_02;145;TBI_CT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_01;31.5kA/1s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;MC.6679;CT16TRAVINH-MC132-25/02/2017;HSX.00046;Alstom;2016;TB040.00006;Đức;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.99019;GL312F1;TBI_CT_MC_U_TT_01;110VAC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100028;3150;TBI_CT_MC_U_DM_02;145;TBI_CT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_01;31.5kA/1s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;PB-0110D00-MC2943153;CT11LONGHOA-MC171-08/2018;HSX.00311;Siemens;2017;TB040.00002;Ấn Độ;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.99010;3AP1 FG;TBI_CT_MC_U_TT_01;110VAC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100028;3150;TBI_CT_MC_U_DM_02;145;TBI_CT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_01;31.5kA/1s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;PB-0110D00-MC3320715;CT12LONGXUYEN2-MC133-26/11/2017;HSX.00311;Siemens;2017;TB040.00002;Ấn Độ;TB0631;Khách hàng;TBI_CT_MC_KIEU_MC.99010;3AP1 FG;TBI_CT_MC_U_TT_01;110VAC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100028;3150;TBI_CT_MC_U_DM_02;145;TBI_TT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_01;31.5kA/1s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;PB-0110D00-MC16117063;CT16DUYENTRA-MC112-04/2021;HSX.00505;GE T&D - INDIA;2020;TB040.00002;Ấn Độ;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.99010;3AP1 FG;TBI_CT_MC_U_TT_01;110VAC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100028;3150;TBI_CT_MC_U_DM_02;145;TBI_TT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_01;31.5kA/1s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;MC.6690;BINH SON_171_MC.171;HSX.00035;ABB;2016;TB040.00002;Ấn Độ;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.99010;3AP1 FG;TBI_CT_MC_U_TT_01;110VAC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100028;3150;TBI_CT_MC_U_DM_02;145;TBI_CT_MC_CC_CD.00001;Lò xo;PB-100080;1;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_01;31.5kA/1s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;PB-0110D00-MC16115750;CT16DUYENTRA-MC112-04/2021;HSX.00505;GE T&D - INDIA;2020;TB040.00002;Ấn Độ;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.99010;3AP1 FG;TBI_CT_MC_U_TT_01;110VAC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100028;3150;TBI_CT_MC_U_DM_02;145;TBI_TT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_01;31.5kA/1s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;PB-0110D00-MC16115748;CT16DH-MC131-17/11/21;HSX.00311;Siemens;2020;TB040.00002;Ấn Độ;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.99010;3AP1 FG;TBI_CT_MC_U_TT_01;110VAC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100028;3150;TBI_CT_MC_U_DM_02;145;TBI_CT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_01;31.5kA/1s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;PB-0110D00-MC16117062;NMĐG NMĐG HIỆP THẠNH V1-5, V1-6-MC131;HSX.00311;Siemens;2020;TB040.00002;Ấn Độ;TB0631;Khách hàng;TBI_CT_MC_KIEU_MC.99010;3AP1 FG;TBI_CT_MC_U_TT_01;110VAC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100028;3150;TBI_CT_MC_U_DM_02;145;TBI_CT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_01;31.5kA/1s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;PB-0110D00-MC11771655;CT16DUYENTRA-MC112-04/2021;HSX.00505;GE T&D - INDIA;2020;TB040.00002;Ấn Độ;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.99010;3AP1 FG;TBI_CT_MC_U_TT_01;110VAC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100028;3150;TBI_CT_MC_U_DM_02;145;TBI_TT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_01;31.5kA/1s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;PB-0110D00-MC2366923;CT16CAUKE-MC112-18.12.2017;HSX.00311;Siemens;2017;TB040.00002;Ấn Độ;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.99010;3AP1 FG;TBI_CT_MC_U_TT_01;110VAC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100028;3150;TBI_CT_MC_U_DM_02;145;TBI_TT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_01;31.5kA/1s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;PB-0110D00-MC13144123;MC.CT05THANHDUC-MC131 (03/04/2022;HSX.00311;Siemens;2020;TB040.00002;Ấn Độ;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.99010;3AP1 FG;TBI_CT_MC_U_TT_01;110VAC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100028;3150;TBI_CT_MC_U_DM_02;145;TBI_CT_MC_CC_CD.00001;Lò xo;PB-100080;1;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_01;31.5kA/1s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;PB-0110D00-MC13144127;MC.CT05THANHDUC-MC132 (17/04/2022;HSX.00311;Siemens;2020;TB040.00002;Ấn Độ;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.99010;3AP1 FG;TBI_CT_MC_U_TT_01;110VAC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100028;3150;TBI_CT_MC_U_DM_02;145;TBI_CT_MC_CC_CD.00001;Lò xo;PB-100080;1;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_01;31.5kA/1s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;PB-0110D00-MC12540877;LA NGA_172_MC.172;HSX.00311;Siemens;2019;TB040.00002;Ấn Độ;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.99010;3AP1 FG;TBI_CT_MC_U_TT_01;110VAC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100028;3150;TBI_CT_MC_U_DM_02;145;TBI_CT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_01;31.5kA/1s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;PB-0110D00-MC12573462;LA NGA_131_MC.131;HSX.00311;Siemens;2021;TB040.00002;Ấn Độ;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.99010;3AP1 FG;TBI_CT_MC_U_TT_01;110VAC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100028;3150;TBI_CT_MC_U_DM_02;145;TBI_TT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_01;31.5kA/1s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;PB-0110D00-MC12573672;LA NGA_171_MC.171;HSX.00311;Siemens;2019;TB040.00002;Ấn Độ;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.99010;3AP1 FG;TBI_CT_MC_U_TT_01;110VAC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100028;3150;TBI_CT_MC_U_DM_02;145;TBI_CT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_01;31.5kA/1s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;MC.6556;CT14AX-MC132-30/12/2016;HSX.00046;Alstom;2016;TB040.00006;Đức;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.99019;GL312F1;TBI_CT_MC_U_TT_01;110VAC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100028;3150;TBI_CT_MC_U_DM_02;145;TBI_CT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_01;31.5kA/1s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;MC.6557;CT14AX-MC112-30/12/2016;HSX.00046;Alstom;2016;TB040.00006;Đức;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.99019;GL312F1;TBI_CT_MC_U_TT_01;110VAC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100028;3150;TBI_CT_MC_U_DM_02;145;TBI_CT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_01;31.5kA/1s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;MC.6713;CT04DATCUOC-MC131-03/2017;HSX.00046;Alstom;2016;TB040.00006;Đức;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.99019;GL312F1;TBI_CT_MC_U_TT_01;110VAC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100028;3150;TBI_CT_MC_U_DM_02;145;TBI_CT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_01;31.5kA/1s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;MC.6714;CT04DATCUOC-MC112-03/2017;HSX.00046;Alstom;2015;TB040.00006;Đức;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.99019;GL312F1;TBI_CT_MC_U_TT_01;110VAC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100028;3150;TBI_CT_MC_U_DM_02;145;TBI_CT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_01;31.5kA/1s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;PB-0110D00-MC1135801;KIEM TAN_172_MC.172;HSX.00046;Alstom;2003;TB040.00006;Đức;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.99019;GL312F1;TBI_CT_MC_U_TT_01;110VAC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100028;3150;TBI_CT_MC_U_DM_02;145;TBI_CT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_01;31.5kA/1s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;PB-0110D00-MC1135814;KIEM TAN_171_MC.171;HSX.00046;Alstom;2002;TB040.00006;Đức;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.99019;GL312F1;TBI_CT_MC_U_TT_01;110VAC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100028;3150;TBI_CT_MC_U_DM_02;145;TBI_CT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_01;31.5kA/1s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;MC.999;CT11CANTHO MC131-02/2002;HSX.00046;Alstom;2002;TB040.00006;Đức;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.99019;GL312F1;TBI_CT_MC_U_TT_01;110VAC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100028;3150;TBI_CT_MC_U_DM_02;145;TBI_CT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_01;31.5kA/1s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;PB.2812462;BIEN HOA_171_MC.171;HSX.00046;Alstom;2005;TB040.00006;Đức;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.99019;GL312F1;TBI_CT_MC_U_TT_01;110VAC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100028;3150;TBI_CT_MC_U_DM_02;145;TBI_CT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_01;31.5kA/1s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;MC.2657;MC 132 Vĩnh Long;HSX.00046;Alstom;2017;TB040.00006;Đức;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.99019;GL312F1;TBI_CT_MC_U_TT_01;110VAC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100028;3150;TBI_CT_MC_U_DM_02;145;TBI_CT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_01;31.5kA/1s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;PB.2163703;CT13HATIEN-MC112-01/18;HSX.00311;Siemens;2017;TB040.00008;Indonexia;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.99010;3AP1 FG;TBI_CT_MC_U_TT_01;110VAC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100028;3150;TBI_CT_MC_U_DM_02;145;TBI_CT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_01;31.5kA/1s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;PB-0110D00-MC3129154;CT12LONGXUYEN2-MC132-26/11/2017;HSX.00311;Siemens;2017;TB040.00006;Đức;TB0631;Khách hàng;TBI_CT_MC_KIEU_MC.99010;3AP1 FG;TBI_CT_MC_U_TT_01;110VAC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100028;3150;TBI_CT_MC_U_DM_02;145;TBI_CT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_01;31.5kA/1s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;PB-0110D00-MC4686422;BAC SON_172_MC.172;HSX.00311;Siemens;2017;TB040.00006;Đức;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.99010;3AP1 FG;TBI_CT_MC_U_TT_01;110VAC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100028;3150;TBI_CT_MC_U_DM_02;145;TBI_CT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_01;31.5kA/1s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;PB-0110D00-MC1195206;CAM MY_132_MC.132 (kho 3.2);HSX.00311;Siemens;2016;TB040.00002;Ấn Độ;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.99010;3AP1 FG;TBI_CT_MC_U_TT_01;110VAC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100028;3150;TBI_CT_MC_U_DM_02;145;TBI_CT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_01;31.5kA/1s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;PB-0110D00-MC12580721;171 CL;HSX.00311;Siemens;2020;TB040.00002;Ấn Độ;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.99010;3AP1 FG;TBI_CT_MC_U_TT_01;110VAC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100028;3150;TBI_CT_MC_U_DM_02;145;TBI_CT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_01;31.5kA/1s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;PB-0110D00-MC17816478;SB LONG THANH_171_MC.171;HSX.00311;Siemens;2024;TB040.00021;Trung Quốc;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.99010;3AP1 FG;TBI_CT_MC_U_TT_01;110VAC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100024;1250;TBI_CT_MC_U_DM_02;145;TBI_CT_MC_CC_CD.00001;Lò xo;PB-100080;1;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_01;31.5kA/1s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;MC.1020;CT11KCNCANTHO MC132-05/2012;HSX.00035;ABB;2011;TB040.00021;Trung Quốc;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.00057;LTB145D1/B;TBI_CT_MC_U_TT_01;110VAC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100028;3150;TBI_CT_MC_U_DM_02;145;TBI_CT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_01;31.5kA/1s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;MC.5234;CT13HTMC172-02/13;HSX.00035;ABB;2013;TB040.00021;Trung Quốc;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.00057;LTB145D1/B;TBI_CT_MC_U_TT_01;110VAC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100028;3150;TBI_CT_MC_U_DM_02;145;TBI_CT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_01;31.5kA/1s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;MC.5246;MC.CT05SUOIDOP-MC132-12/2012;HSX.00035;ABB;2012;TB040.00021;Trung Quốc;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.00057;LTB145D1/B;TBI_CT_MC_U_TT_01;110VAC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100028;3150;TBI_CT_MC_U_DM_02;145;TBI_CT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_01;31.5kA/1s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;MC.5254;CT04LUMC171-04/2012;HSX.00035;ABB;2011;TB040.00021;Trung Quốc;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.00057;LTB145D1/B;TBI_CT_MC_U_TT_01;110VAC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100028;3150;TBI_CT_MC_U_DM_02;145;TBI_CT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_01;31.5kA/1s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
